# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Thu Mar 27 13:43:43 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
9.8116e-05 -2.19174 8.95000 0.1000000015 1.5704020300    0.100 -2.790  3.5571  5.408    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-16      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 11.744 15.998 14.522 12.947 11.860 10.987 9.990 9.593 9.475
9.8116e-05 -2.19174 8.95000 0.1038456038 1.6072700023    0.104 -2.730  3.5633  5.389    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-16      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.595 15.642 14.261 12.739 11.682 10.845 9.864 9.445 9.322
9.8116e-05 -2.19174 8.95000 0.1065355912 1.6322126368    0.106 -2.690  3.5674  5.376    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-16      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.496 15.405 14.086 12.600 11.564 10.749 9.779 9.346 9.221
9.8116e-05 -2.19174 8.95000 0.1098214313 1.6617936526    0.109 -2.642  3.5724  5.360    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-16      0.00 7.504e-01 2.495e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.375 15.127 13.878 12.434 11.423 10.632 9.676 9.228 9.099
9.8116e-05 -2.19174 8.95000 0.1294642836 1.8211319439    0.129 -2.403  3.5950  5.284    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-16      0.00 7.502e-01 2.497e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.778 13.897 12.927 11.652 10.758 10.047 9.157 8.656 8.509
9.8116e-05 -2.19174 8.95000 0.1491071582 1.9553364515    0.149 -2.249  3.6064  5.237    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-16      0.00 7.500e-01 2.499e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.392 13.236 12.385 11.182 10.343 9.663 8.807 8.292 8.135
9.8116e-05 -2.19174 8.95000 0.1652122438 2.0507413890    0.165 -2.152  3.6125  5.209    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.43e-16      0.00 7.499e-01 2.500e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.151 12.854 12.064 10.897 10.086 9.422 8.585 8.066 7.904
9.8116e-05 -2.19174 8.95000 0.1687500030 2.0701541469    0.168 -2.132  3.6138  5.203    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.67e-16      0.00 7.499e-01 2.500e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.101 12.776 11.999 10.839 10.033 9.372 8.539 8.019 7.857
9.8116e-05 -2.19174 8.95000 0.2080357224 2.2558510723    0.207 -1.944  3.6251  5.150    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.36e-16      0.00 7.496e-01 2.503e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.629 12.063 11.391 10.291 9.534 8.901 8.101 7.581 7.415
9.8116e-05 -2.19174 8.95000 0.2571428716 2.4304642418    0.257 -1.761  3.6354  5.102    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-15      0.00 7.494e-01 2.505e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.173 11.399 10.819 9.768 9.053 8.444 7.674 7.161 6.996
9.8116e-05 -2.19174 8.95000 0.3062500358 2.5624903122    0.306 -1.611  3.6437  5.061    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-15      0.00 7.492e-01 2.507e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 8.798 10.864 10.358 9.343 8.659 8.068 7.324 6.818 6.656
9.8116e-05 -2.19174 8.95000 0.3553571403 2.6656370809    0.355 -1.481  3.6511  5.026    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-15      0.00 7.493e-01 2.506e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 8.473 10.401 9.958 8.975 8.317 7.743 7.020 6.522 6.366
9.8116e-05 -2.19174 8.95000 0.4044643044 2.7481539575    0.404 -1.353  3.6586  4.984    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-15      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 8.151 9.945 9.566 8.614 7.981 7.423 6.722 6.233 6.082
9.8116e-05 -2.19174 8.95000 0.4366578460 2.7937401599    0.436 -1.265  3.6662  4.959    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-15      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.932 9.591 9.277 8.356 7.748 7.205 6.526 6.047 5.903
9.8116e-05 -2.19174 8.95000 0.4535714388 2.8154466270    0.453 -1.221  3.6700  4.947    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-15      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.822 9.416 9.134 8.228 7.632 7.097 6.429 5.954 5.814
9.8116e-05 -2.19174 8.95000 0.5026785731 2.8712790757    0.503 -1.077  3.6830  4.900    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.26e-15      0.00 7.509e-01 2.490e-01 1.797e-05 4.849e-06 4.398e-05 -1.000 9.716e-05 7.463 8.845 8.666 7.814 7.254 6.746 6.113 5.655 5.528
9.8116e-05 -2.19174 8.95000 0.5517857671 2.9182067866    0.551 -0.920  3.6983  4.845    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.67e-15      0.00 7.534e-01 2.466e-01 1.781e-05 4.804e-06 4.358e-05 -1.000 1.720e-05 7.070 8.222 8.153 7.366 6.846 6.368 5.775 5.339 5.226
9.8116e-05 -2.19174 8.95000 0.5981425047 2.9559961213    0.598 -0.767  3.7164  4.799    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-14      0.00 7.543e-01 2.456e-01 1.774e-05 4.788e-06 4.343e-05 -1.000 9.525e-05 6.688 7.602 7.645 6.932 6.456 6.011 5.464 5.054 4.956
9.8116e-05 -2.19174 8.95000 0.6008928418 2.9580702083    0.601 -0.758  3.7174  4.797    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-14      0.00 7.543e-01 2.456e-01 1.774e-05 4.787e-06 4.342e-05 -1.000 1.000e-04 6.666 7.568 7.616 6.908 6.434 5.991 5.447 5.038 4.941
9.8116e-05 -2.19174 8.95000 0.6499999762 2.9923687038    0.650 -0.601  3.7381  4.756    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-14      0.00 7.557e-01 2.442e-01 1.766e-05 4.763e-06 4.320e-05 -1.000 9.996e-05 6.272 6.950 7.100 6.471 6.040 5.634 5.140 4.761 4.681
9.8116e-05 -2.19174 8.95000 0.6999999881 3.0225380160    0.700 -0.448  3.7605  4.725    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-14      0.00 7.576e-01 2.423e-01 1.753e-05 4.731e-06 4.291e-05 -1.000 1.000e-04 5.889 6.375 6.607 6.058 5.675 5.308 4.863 4.512 4.452
9.8116e-05 -2.19174 8.95000 0.7500000000 3.0487992053    0.750 -0.302  3.7814  4.693    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-14      0.00 7.608e-01 2.391e-01 1.710e-05 4.670e-06 4.243e-05 -1.000 9.997e-05 5.525 5.885 6.163 5.682 5.337 5.004 4.602 4.275 4.234
9.8116e-05 -2.19174 8.95000 0.7857587337 3.0655900081    0.786 -0.205  3.7939  4.665    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.1e-14      0.00 7.633e-01 2.366e-01 1.697e-05 4.636e-06 4.213e-05 -1.000 9.997e-05 5.282 5.586 5.876 5.434 5.113 4.800 4.424 4.115 4.083
9.8116e-05 -2.19174 8.95000 0.8000000119 3.0718705846    0.800 -0.167  3.7986  4.655    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.49e-14      0.00 7.644e-01 2.355e-01 1.692e-05 4.622e-06 4.201e-05 -1.000 1.000e-04 5.188 5.473 5.765 5.338 5.026 4.721 4.355 4.053 4.024
9.8116e-05 -2.19174 8.95000 0.8074613214 3.0750716871    0.807 -0.148  3.8011  4.649    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.7e-14      0.00 7.645e-01 2.354e-01 1.692e-05 4.624e-06 4.202e-05 -1.000 9.996e-05 5.139 5.416 5.708 5.288 4.980 4.680 4.319 4.021 3.994
9.8116e-05 -2.19174 8.95000 0.8500000238 3.0922228335    0.850 -0.039  3.8151  4.619    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.09e-14      0.00 7.642e-01 2.357e-01 1.697e-05 4.639e-06 4.217e-05 -1.000 1.000e-04 4.868 5.109 5.392 5.010 4.728 4.451 4.120 3.847 3.828
9.8116e-05 -2.19174 8.95000 0.8939651847 3.1081935767    0.893  0.067  3.8291  4.590    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.85e-14      0.00 7.646e-01 2.353e-01 1.695e-05 4.633e-06 4.211e-05 -1.000 9.999e-05 4.602 4.818 5.083 4.733 4.476 4.221 3.923 3.678 3.664
9.8116e-05 -2.19174 8.95000 0.8999999762 3.1102610337    0.899  0.082  3.8310  4.586    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.12e-14      0.00 7.646e-01 2.353e-01 1.695e-05 4.633e-06 4.211e-05 -1.000 1.001e-04 4.566 4.780 5.041 4.696 4.442 4.190 3.897 3.656 3.642
9.8116e-05 -2.19174 8.95000 0.9433557391 3.1243180250    0.943  0.181  3.8451  4.564    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.643e-01 2.356e-01 1.696e-05 4.636e-06 4.214e-05 -1.000 9.999e-05 4.318 4.520 4.751 4.436 4.207 3.979 3.719 3.507 3.496
9.8116e-05 -2.19174 8.95000 0.9499999881 3.1263561250    0.949  0.196  3.8472  4.561    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 7.642e-01 2.357e-01 1.696e-05 4.637e-06 4.215e-05 -1.000 9.999e-05 4.281 4.481 4.707 4.397 4.171 3.947 3.692 3.485 3.474
9.8116e-05 -2.19174 8.95000 1.0000000000 3.1408039918    1.000  0.303  3.8641  4.543    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.647e-01 2.352e-01 1.694e-05 4.630e-06 4.209e-05 -1.000 9.136e-05 4.012 4.205 4.387 4.113 3.918 3.724 3.507 3.335 3.327
9.8116e-05 -2.19174 8.95000 1.0499999523 3.1538087301    1.049  0.406  3.8831  4.537    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-13      0.00 7.651e-01 2.348e-01 1.691e-05 4.624e-06 4.203e-05 -1.000 9.994e-05 3.755 3.947 4.075 3.840 3.680 3.522 3.348 3.216 3.208
9.8116e-05 -2.19174 8.95000 1.0582445860 3.1558258727    1.058  0.422  3.8865  4.538    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-13      0.00 7.652e-01 2.347e-01 1.691e-05 4.622e-06 4.202e-05 -1.000 1.000e-04 3.714 3.907 4.025 3.796 3.644 3.492 3.326 3.200 3.193
9.8116e-05 -2.19174 8.95000 1.1000000238 3.1655414382    1.099  0.503  3.9038  4.543    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-13      0.00 7.656e-01 2.343e-01 1.689e-05 4.617e-06 4.197e-05 -1.000 9.996e-05 3.512 3.707 3.780 3.584 3.464 3.345 3.217 3.124 3.117
9.8116e-05 -2.19174 8.95000 1.1121784449 3.1682269217    1.111  0.526  3.9088  4.545    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-13      0.00 7.657e-01 2.342e-01 1.688e-05 4.615e-06 4.195e-05 -1.000 9.990e-05 3.454 3.650 3.711 3.525 3.415 3.305 3.187 3.103 3.096
9.8116e-05 -2.19174 8.95000 1.1490628719 3.1759860646    1.148  0.595  3.9234  4.549    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-13      0.00 7.661e-01 2.338e-01 1.686e-05 4.611e-06 4.192e-05 -1.000 1.000e-04 3.283 3.484 3.513 3.358 3.274 3.191 3.101 3.042 3.035
9.8116e-05 -2.19174 8.95000 1.1499999762 3.1761762019    1.149  0.597  3.9238  4.549    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-13      0.00 7.661e-01 2.338e-01 1.686e-05 4.611e-06 4.192e-05 -1.000 1.000e-04 3.279 3.480 3.508 3.354 3.271 3.189 3.099 3.040 3.033
9.8116e-05 -2.19174 8.95000 1.2000000477 3.1858571340    1.199  0.686  3.9426  4.554    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-13      0.00 7.664e-01 2.335e-01 1.685e-05 4.606e-06 4.187e-05 -1.000 9.997e-05 3.056 3.271 3.273 3.160 3.107 3.054 2.996 2.960 2.953
9.8116e-05 -2.19174 8.95000 1.2058252096 3.1869286791    1.205  0.696  3.9447  4.554    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-13      0.00 7.665e-01 2.334e-01 1.685e-05 4.605e-06 4.186e-05 -1.000 9.993e-05 3.030 3.247 3.248 3.139 3.090 3.040 2.984 2.951 2.944
9.8116e-05 -2.19174 8.95000 1.2500000000 3.1947043579    1.250  0.772  3.9605  4.557    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-13      0.00 7.669e-01 2.330e-01 1.682e-05 4.599e-06 4.181e-05 -1.000 9.996e-05 2.840 3.069 3.069 2.991 2.962 2.931 2.899 2.879 2.874
9.8116e-05 -2.19174 8.95000 1.2999999523 3.2028072608    1.300  0.857  3.9777  4.558    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-13      0.00 7.672e-01 2.327e-01 1.680e-05 4.594e-06 4.177e-05 -1.000 1.001e-04 2.629 2.869 2.889 2.839 2.826 2.813 2.804 2.797 2.795
9.8116e-05 -2.19174 8.95000 1.3316097260 3.2075752187    1.332  0.910  3.9883  4.557    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.44e-13      0.00 7.675e-01 2.324e-01 1.679e-05 4.591e-06 4.174e-05 -1.000 1.001e-04 2.495 2.743 2.782 2.747 2.742 2.739 2.743 2.742 2.742
9.8116e-05 -2.19174 8.95000 1.3500000238 3.2102328142    1.350  0.941  3.9944  4.556    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-13      0.00 7.676e-01 2.323e-01 1.678e-05 4.589e-06 4.172e-05 -1.000 1.000e-04 2.416 2.670 2.721 2.695 2.695 2.696 2.707 2.710 2.711
9.8116e-05 -2.19174 8.95000 1.3780274391 3.2141285798    1.378  0.988  4.0035  4.555    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-13      0.00 7.678e-01 2.321e-01 1.678e-05 4.587e-06 4.170e-05 -1.000 9.997e-05 2.299 2.561 2.633 2.619 2.624 2.632 2.653 2.660 2.664
9.8116e-05 -2.19174 8.95000 1.3999999762 3.2170591915    1.400  1.025  4.0105  4.553    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-13      0.00 7.680e-01 2.319e-01 1.677e-05 4.585e-06 4.169e-05 -1.000 1.000e-04 2.207 2.476 2.566 2.561 2.570 2.582 2.611 2.621 2.626
9.8116e-05 -2.19174 8.95000 1.4108281136 3.2184653431    1.411  1.043  4.0140  4.552    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-13      0.00 7.681e-01 2.319e-01 1.676e-05 4.584e-06 4.168e-05 -1.000 7.808e-05 2.162 2.435 2.534 2.534 2.544 2.558 2.591 2.602 2.608
9.8116e-05 -2.19174 8.95000 1.4459168911 3.2228581524    1.446  1.102  4.0251  4.549    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-13      0.00 7.683e-01 2.316e-01 1.675e-05 4.580e-06 4.165e-05 -1.000 1.000e-04 2.015 2.303 2.431 2.444 2.459 2.479 2.524 2.539 2.547
9.8116e-05 -2.19174 8.95000 1.4500000477 3.2233536727    1.450  1.109  4.0265  4.548    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-13      0.00 7.683e-01 2.316e-01 1.675e-05 4.580e-06 4.164e-05 -1.000 1.000e-04 1.998 2.287 2.419 2.434 2.449 2.470 2.516 2.531 2.540
9.8116e-05 -2.19174 8.95000 1.4767049551 3.2265179350    1.477  1.154  4.0351  4.545    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-13      0.00 7.685e-01 2.314e-01 1.674e-05 4.577e-06 4.162e-05 -1.000 9.996e-05 1.884 2.185 2.341 2.365 2.384 2.409 2.464 2.482 2.493
9.8116e-05 -2.19174 8.95000 1.5000000000 3.2291739469    1.500  1.195  4.0427  4.542    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-13      0.00 7.686e-01 2.313e-01 1.673e-05 4.576e-06 4.161e-05 -1.000 9.997e-05 1.782 2.096 2.273 2.304 2.326 2.354 2.417 2.437 2.450
9.8116e-05 -2.19174 8.95000 1.5082941055 3.2300971525    1.508  1.210  4.0454  4.541    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-13      0.00 7.686e-01 2.313e-01 1.673e-05 4.575e-06 4.160e-05 -1.000 1.000e-04 1.746 2.064 2.249 2.283 2.305 2.335 2.400 2.421 2.435
9.8116e-05 -2.19174 8.95000 1.5377476215 3.2332844060    1.538  1.261  4.0549  4.535    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-13      0.00 7.688e-01 2.311e-01 1.672e-05 4.572e-06 4.158e-05 -1.000 9.996e-05 1.617 1.951 2.163 2.206 2.231 2.264 2.338 2.362 2.378
9.8116e-05 -2.19174 8.95000 1.5499999523 3.2345698331    1.550  1.283  4.0587  4.532    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-13      0.00 7.689e-01 2.310e-01 1.672e-05 4.571e-06 4.156e-05 -1.000 1.000e-04 1.563 1.904 2.126 2.172 2.199 2.234 2.311 2.336 2.353
9.8116e-05 -2.19174 8.95000 1.5664482117 3.2362596216    1.566  1.312  4.0635  4.527    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-13      0.00 7.690e-01 2.309e-01 1.671e-05 4.570e-06 4.155e-05 -1.000 1.000e-04 1.490 1.840 2.077 2.127 2.155 2.192 2.274 2.300 2.318
9.8116e-05 -2.19174 8.95000 1.5935610533 3.2389585015    1.593  1.360  4.0705  4.514    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-13      0.00 7.692e-01 2.307e-01 1.670e-05 4.568e-06 4.154e-05 -1.000 1.000e-04 1.370 1.733 1.989 2.045 2.075 2.115 2.203 2.231 2.251
9.8116e-05 -2.19174 8.95000 1.6000000238 3.2395837555    1.600  1.372  4.0720  4.510    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-13      0.00 7.692e-01 2.307e-01 1.670e-05 4.568e-06 4.153e-05 -1.000 9.999e-05 1.341 1.707 1.968 2.025 2.055 2.096 2.186 2.214 2.234
9.8116e-05 -2.19174 8.95000 1.6027305126 3.2398470937    1.602  1.376  4.0726  4.509    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-14      0.00 7.692e-01 2.307e-01 1.670e-05 4.568e-06 4.153e-05 -1.000 1.001e-04 1.329 1.697 1.959 2.017 2.047 2.087 2.178 2.206 2.227
9.8116e-05 -2.19174 8.95000 1.6264929771 3.2420944814    1.626  1.418  4.0769  4.491    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-22      0.00 7.693e-01 2.306e-01 1.670e-05 4.566e-06 4.152e-05 -1.000 1.000e-04 1.225 1.600 1.875 1.937 1.968 2.010 2.105 2.134 2.155
9.8116e-05 -2.19174 8.95000 1.6481285095 3.2440737860    1.647  1.456  4.0798  4.470    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.35e-30      0.00 7.694e-01 2.305e-01 1.669e-05 4.565e-06 4.151e-05 -1.000 1.001e-04 1.130 1.510 1.793 1.858 1.890 1.933 2.030 2.060 2.082
9.8116e-05 -2.19174 8.95000 1.6499999762 3.2442420944    1.649  1.460  4.0796  4.466    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.694e-01 2.305e-01 1.669e-05 4.565e-06 4.151e-05 -1.000 9.999e-05 1.121 1.501 1.784 1.849 1.880 1.923 2.020 2.050 2.072
9.8116e-05 -2.19174 8.95000 1.6641645432 3.2455013737    1.664  1.485  4.0809  4.450    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.694e-01 2.305e-01 1.669e-05 4.565e-06 4.151e-05 -1.000 1.001e-04 1.058 1.440 1.727 1.793 1.825 1.869 1.967 1.997 2.019
9.8116e-05 -2.19174 8.95000 1.6865856647 3.2474433302    1.686  1.525  4.0814  4.417    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.694e-01 2.305e-01 1.669e-05 4.565e-06 4.151e-05 -1.000 9.999e-05 0.957 1.338 1.628 1.696 1.728 1.771 1.870 1.900 1.922
9.8116e-05 -2.19174 8.95000 1.7000000477 3.2485760857    1.699  1.550  4.0809  4.394    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.694e-01 2.305e-01 1.669e-05 4.565e-06 4.151e-05 -1.000 9.999e-05 0.896 1.274 1.564 1.632 1.664 1.707 1.805 1.834 1.857
9.8116e-05 -2.19174 8.95000 1.7096629143 3.2493789549    1.709  1.567  4.0804  4.377    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.695e-01 2.304e-01 1.669e-05 4.565e-06 4.151e-05 -1.000 1.000e-04 0.852 1.228 1.517 1.585 1.617 1.660 1.757 1.787 1.809
9.8116e-05 -2.19174 8.95000 1.7327226400 3.2512519575    1.732  1.611  4.0772  4.327    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.695e-01 2.304e-01 1.669e-05 4.565e-06 4.151e-05 -1.000 9.999e-05 0.743 1.109 1.391 1.459 1.490 1.531 1.626 1.654 1.676
9.8116e-05 -2.19174 8.95000 1.7500000000 3.2526168674    1.749  1.645  4.0735  4.282    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.694e-01 2.305e-01 1.669e-05 4.565e-06 4.152e-05 -1.000 9.999e-05 0.657 1.012 1.286 1.353 1.382 1.422 1.513 1.540 1.562
9.8116e-05 -2.19174 8.95000 1.7566592693 3.2531344248    1.756  1.658  4.0719  4.264    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.694e-01 2.305e-01 1.670e-05 4.566e-06 4.152e-05 -1.000 9.999e-05 0.624 0.974 1.245 1.311 1.340 1.379 1.469 1.496 1.517
9.8116e-05 -2.19174 8.95000 1.7768620253 3.2546763700    1.776  1.703  4.0674  4.206    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.693e-01 2.306e-01 1.670e-05 4.567e-06 4.154e-05 -1.000 1.000e-04 0.513 0.850 1.110 1.176 1.203 1.240 1.326 1.352 1.372
9.8116e-05 -2.19174 8.95000 1.7809671164 3.2549845994    1.780  1.712  4.0665  4.194    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.693e-01 2.306e-01 1.670e-05 4.568e-06 4.154e-05 -1.000 1.000e-04 0.490 0.824 1.082 1.147 1.175 1.211 1.296 1.321 1.341
9.8116e-05 -2.19174 8.95000 1.7854950428 3.2553226212    1.784  1.726  4.0698  4.194    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.693e-01 2.306e-01 1.671e-05 4.568e-06 4.154e-05 -1.000 9.996e-05 0.455 0.796 1.063 1.131 1.159 1.197 1.284 1.311 1.331
9.8116e-05 -2.19174 8.95000 1.7904264927 3.2556884529    1.789  1.746  4.0793  4.214    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.692e-01 2.307e-01 1.671e-05 4.569e-06 4.155e-05 -1.000 1.000e-04 0.404 0.767 1.060 1.133 1.164 1.205 1.302 1.331 1.353
9.8116e-05 -2.19174 8.95000 1.7917569876 3.2557867430    1.790  1.761  4.0896  4.240    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.692e-01 2.307e-01 1.671e-05 4.570e-06 4.155e-05 -1.000 9.996e-05 0.367 0.756 1.075 1.154 1.187 1.233 1.338 1.370 1.395
9.8116e-05 -2.19174 8.95000 1.7923388481 3.2558296733    1.791  1.778  4.0997  4.263    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.692e-01 2.307e-01 1.671e-05 4.570e-06 4.155e-05 -1.000 1.000e-04 0.324 0.740 1.084 1.168 1.204 1.253 1.368 1.401 1.428
9.8116e-05 -2.19174 8.95000 1.7926399708 3.2558518774    1.791  1.798  4.1084  4.278    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.692e-01 2.307e-01 1.671e-05 4.570e-06 4.156e-05 -1.000 1.000e-04 0.274 0.713 1.079 1.167 1.206 1.259 1.380 1.416 1.445
